,Fiyat,Mahalle,İlan Güncelleme Tarihi,Tipi,Net Metrekare,Brüt Metrekare,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Krediye Uygunluk,Tapu Durumu,Site İçerisinde,Eşya Durumu,Takas,Banyo Sayısı,WC Sayısı,Binanın Yaşı Num,Bulunduğu Kat Num,Salon Sayısı,Oda Sayısı Num,Toplam Oda Sayısı
568,7150000.0,Doğanlar Mahallesi,2025-11-15,Daire,125.0,130.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,1.0,25.0,4,1.0,3.0,4.0
569,6000000.0,Kazımdirik Mahallesi,2025-11-28,Daire,55.0,65.0,7.0,VRV,Kiracı Oturuyor,Krediye Uygun Değil,Kat İrtifakı,Evet,Boş,Yok,1.0,,0.0,3,1.0,2.0,3.0
570,3500000.0,Yıldırım Beyazıt Mahallesi,2025-11-26,Müstakil Ev,100.0,105.0,2.0,Doğalgaz Sobalı,Mülk Sahibi Oturuyor,Krediye Uygun,Müstakil Tapulu,Hayır,,,1.0,,25.0,0,1.0,2.0,3.0
571,12000000.0,Doğanlar Mahallesi,2025-11-28,Daire,330.0,360.0,3.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Müstakil Tapulu,Hayır,Boş,Yok,1.0,1.0,2.0,2,1.0,3.0,4.0
572,4900000.0,Atatürk Mahallesi,2025-11-07,Daire,65.0,80.0,3.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,Var,1.0,1.0,0.0,2,1.0,2.0,3.0
573,10000000.0,Mevlana Mahallesi,2025-11-29,Daire,160.0,400.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Var,2.0,2.0,7.0,2,1.0,4.0,5.0
574,3400000.0,İnönü Mahallesi,2025-11-25,Daire,107.0,181.0,3.0,Klimalı,Kiracı Oturuyor,Bilinmiyor,Kat Mülkiyeti,Hayır,Eşyalı,Yok,1.0,1.0,25.0,2,1.0,3.0,4.0
575,3750000.0,İnönü Mahallesi,2025-11-06,Daire,110.0,120.0,4.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,Var,1.0,1.0,18.0,3,1.0,2.0,3.0
576,2600000.0,Yeşilova Mahallesi,2025-10-24,Residence,28.0,41.0,38.0,VRV,Boş,Krediye Uygun Değil,Kat İrtifakı,Hayır,,,1.0,,0.0,9,1.0,0.0,1.0
577,5275000.0,Ergene Mahallesi,2025-11-29,Daire,85.0,90.0,5.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kooperatiften Tapu,Hayır,,,1.0,1.0,1.0,5,1.0,2.0,3.0
578,5690000.0,Merkez Mahallesi,2025-11-23,Müstakil Ev,100.0,135.0,2.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Bilinmiyor,Müstakil Tapulu,Hayır,Boş,,1.0,2.0,18.0,0,1.0,2.0,3.0
579,12000000.0,Birlik Mahallesi,2025-11-27,Bina,90.0,109.0,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Bilinmiyor,Arsa Tapulu,Hayır,Boş,Var,1.0,2.0,25.0,0,1.0,2.0,3.0
580,4850000.0,Kızılay Mahallesi,2025-10-27,Daire,120.0,150.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,2.0,,0.0,30,1.0,3.0,4.0
581,65000000.0,Kazımdirik Mahallesi,2025-11-05,Müstakil Ev,450.0,580.0,2.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,3.0,3.0,0.0,0,1.0,5.0,6.0
582,4000000.0,Mevlana Mahallesi,2025-11-29,Daire,80.0,82.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,1.0,0.0,1,1.0,2.0,3.0
583,6000000.0,Ergene Mahallesi,2025-11-28,Daire,72.0,82.0,5.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1.0,,3.0,3,1.0,2.0,3.0
584,14499999.0,Atatürk Mahallesi,2025-11-05,Müstakil Ev,150.0,180.0,2.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,Var,2.0,,0.0,0,1.0,4.0,5.0
585,2260000.0,Işıklar Mahallesi,2025-10-10,Daire,110.0,120.0,2.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,2.0,13.0,2,1.0,2.0,3.0
586,6800000.0,Yeşilova Mahallesi,,Daire,97.0,125.0,14.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun Değil,Kat Mülkiyeti,Hayır,Boş,Yok,2.0,,4.0,12,1.0,2.0,3.0
587,2700000.0,Yeşilova Mahallesi,2025-11-28,Daire,90.0,112.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,1.0,,25.0,0,1.0,2.0,3.0
588,3850000.0,Kızılay Mahallesi,,Daire,79.0,80.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Kat Mülkiyeti,Hayır,Boş,Var,1.0,,0.0,0,1.0,2.0,3.0
589,5000000.0,Yakaköy Mahallesi,2025-10-31,Müstakil Ev,90.0,500.0,1.0,Sobalı,Boş,Krediye Uygun Değil,Hisseli Tapu,Hayır,Eşyalı,Var,1.0,,2.0,0,1.0,2.0,3.0
590,111000000.0,Kazımdirik Mahallesi,2025-10-03,Villa,500.0,650.0,4.0,Yerden Isıtma,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,5.0,,4.0,0,2.0,5.0,7.0
591,5750000.0,Barbaros Mahallesi,2025-10-14,Müstakil Ev,100.0,125.0,2.0,Klimalı,Kiracı Oturuyor,Krediye Uygun,Müstakil Tapulu,Hayır,Boş,Yok,2.0,,25.0,0,3.0,4.0,7.0
592,7580000.0,Atatürk Mahallesi,2025-11-05,Daire,128.0,138.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,Var,2.0,,0.0,2,1.0,3.0,4.0
593,8990000.0,Erzene Mahallesi,2025-11-20,Bina,390.0,400.0,2.0,Doğalgaz Sobalı,Mülk Sahibi Oturuyor,Krediye Uygun,Hisseli Tapu,Hayır,Boş,Yok,1.0,2.0,25.0,0,1.0,2.0,3.0
594,3125000.0,Barbaros Mahallesi,,Daire,28.0,34.0,30.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat Mülkiyeti,Evet,Boş,Yok,1.0,,3.0,5,1.0,0.0,1.0
595,7550000.0,Atatürk Mahallesi,2025-11-05,Daire,128.0,138.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,2.0,2.0,0.0,2,1.0,3.0,4.0
596,3000000.0,Zafer Mahallesi,2025-11-26,Müstakil Ev,85.0,100.0,1.0,Sobalı,Boş,Krediye Uygun,Arsa Tapulu,Hayır,,,2.0,,1.0,0,1.0,2.0,3.0
597,10250000.0,İnönü Mahallesi,2025-10-03,Müstakil Ev,180.0,235.0,2.0,Kombi Doğalgaz,Boş,Krediye Uygun,Müstakil Tapulu,Hayır,Boş,Yok,2.0,,13.0,0,1.0,3.0,4.0
598,4000000.0,Meriç Mahallesi,2025-10-14,Müstakil Ev,90.0,128.0,1.0,Isıtma Yok,Boş,Krediye Uygun,Müstakil Tapulu,Hayır,Boş,Var,1.0,,25.0,0,1.0,2.0,3.0
599,3500000.0,Yıldırım Beyazıt Mahallesi,2025-10-28,Daire,130.0,135.0,4.0,Klimalı,Mülk Sahibi Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,18.0,-3,1.0,2.0,3.0
600,16900000.0,Atatürk Mahallesi,2025-11-29,Daire,138.0,170.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Var,2.0,3.0,0.0,0,1.0,4.0,5.0
601,3850000.0,İnönü Mahallesi,2025-11-29,Daire,77.0,85.0,2.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,1.0,0.0,0,1.0,2.0,3.0
602,4750000.0,İnönü Mahallesi,2025-11-06,Daire,88.0,110.0,1.0,Isıtma Yok,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,Var,1.0,1.0,18.0,0,1.0,2.0,3.0
603,3500000.0,Kazımdirik Mahallesi,2025-11-13,Daire,75.0,80.0,4.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,Var,1.0,1.0,7.0,4,1.0,2.0,3.0
604,11000000.0,Karacaoğlan Mahallesi,2025-10-30,Daire,130.0,165.0,8.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Evet,Boş,Yok,2.0,,7.0,2,1.0,3.0,4.0
605,12500000.0,Mevlana Mahallesi,,Bina,180.0,181.0,5.0,Isıtma Yok,Boş,Krediye Uygun Değil,Arsa Tapulu,Hayır,,Yok,0.0,,25.0,0,0.0,1.0,1.0
606,11500000.0,Erzene Mahallesi,2025-11-29,Daire,130.0,135.0,5.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,2.0,,0.0,4,1.0,3.0,4.0
607,4400000.0,Kızılay Mahallesi,2025-10-28,Daire,110.0,120.0,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,7.0,2,1.0,3.0,4.0
608,4500000.0,Doğanlar Mahallesi,2025-11-29,Daire,80.0,88.0,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat İrtifakı,Hayır,Boş,Yok,1.0,,0.0,3,1.0,2.0,3.0
609,5350000.0,Kazımdirik Mahallesi,2025-10-27,Daire,44.0,55.0,7.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Kat Mülkiyeti,Evet,Boş,Var,1.0,,7.0,7,1.0,1.0,2.0
610,17000000.0,Koşukavak Mahallesi,2025-11-27,Bina,90.0,93.0,5.0,Klimalı,Kiracı Oturuyor,Krediye Uygun,Kat Mülkiyeti,Hayır,Boş,,1.0,1.0,25.0,0,1.0,2.0,3.0
611,3790000.0,Gürpınar Mahallesi,2025-11-28,Daire,80.0,90.0,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Kat Mülkiyeti,Hayır,,,1.0,,0.0,0,1.0,2.0,3.0
612,3300000.0,Yeşilova Mahallesi,2025-10-31,Residence,40.0,58.0,30.0,VRV,Boş,Krediye Uygun Değil,Kat İrtifakı,Hayır,Boş,Var,1.0,,0.0,20,1.0,1.0,2.0
